Time,hotWaterPump,mashStirrer,controllerInfo,dispenser2,boilerValve,cooler,dispenser3,aerator,waterCirculationPump,boilerVolume,wortPump,dispenser4,plateValve,dispenser1,envTemp,boiler,delayTimer,waterHeater
12:39:47.073991,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.5666666667,168.8
12:39:53.374995,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.6666666667,168.8
12:39:59.181479,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.7833333333,168.6875
12:40:05.493931,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.8833333333,168.6875
12:40:12.489156,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.7,67.8875,34.9833333333,168.6875
12:40:18.299701,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.5875,67.8875,35.1,168.6875
12:40:24.609772,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.5875,67.8875,35.2,168.575
12:40:30.922402,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.5875,67.8875,35.3,168.575
12:40:37.125376,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.5875,67.8875,35.4,168.575
12:40:43.435086,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.5875,67.8875,35.5,168.575
12:40:49.736989,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.5875,67.8875,35.6166666667,168.575
12:40:56.050052,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.5875,67.8875,35.7166666667,168.4625
12:41:02.362545,0,0,0,1,0,67.8875,1,0,0,0,0,1,0,1,142.475,67.8875,35.8333333333,168.4625
12:41:08.673371,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,35.9333333333,168.4625
12:41:14.981813,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.0333333333,168.4625
12:41:21.278973,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.1333333333,168.35
12:41:27.081108,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,67.8875,36.2333333333,168.35
12:41:33.560982,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.35,168.35
12:41:40.378378,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.45,168.35
12:41:47.186242,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.5666666667,168.2375
12:41:53.499692,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.6666666667,168.2375
12:41:59.817142,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.7833333333,168.2375
12:42:05.632393,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.3625,68.0,36.8833333333,168.2375
12:42:11.950176,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.475,68.0,36.9833333333,168.2375
12:42:19.370155,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.3625,68.0,37.1166666667,168.125
12:42:24.523620,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.3625,68.0,37.1833333333,168.125
12:42:30.298980,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.3625,68.0,37.3,168.125
12:42:36.577527,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.25,68.0,37.4,168.125
12:42:42.889808,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.25,68.0,37.5,168.0125
12:42:49.197821,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.25,68.0,37.6,168.0125
12:42:55.508498,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.3625,68.0,37.7,168.0125
12:43:01.815534,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.3625,68.0,37.8166666667,168.0125
12:43:14.544198,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.25,68.0,38.0333333333,168.0125
12:43:19.694762,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.25,68.0,38.1166666667,167.9
12:43:26.293366,0,0,0,1,0,68.0,1,0,0,0,0,1,0,1,142.25,68.0,38.2333333333,167.9
12:43:32.599635,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,38.3166666667,167.9
12:43:38.777956,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,38.4333333333,167.9
12:43:44.575780,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,38.5333333333,167.7875
12:43:51.458629,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,38.65,167.7875
12:43:56.609003,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,38.7333333333,167.9
12:44:02.922004,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,38.8333333333,167.9
12:44:09.224007,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,38.9333333333,167.9
12:44:15.040373,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.0333333333,168.0125
12:44:22.017257,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.15,168.125
12:44:28.327018,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.25,168.2375
12:44:34.123660,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.3666666667,168.2375
12:44:41.571402,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.4833333333,168.35
12:44:46.722645,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.5666666667,168.35
12:44:53.025054,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.6666666667,168.35
12:44:58.837382,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.1375,68.1125,39.7666666667,168.35
12:45:05.144419,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,39.8833333333,168.35
12:45:11.701917,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,39.9833333333,168.35
12:45:19.254468,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,40.1166666667,168.35
12:45:24.409414,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,40.2,168.4625
12:45:30.714162,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,40.3,168.4625
12:45:36.512542,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,40.3833333333,168.4625
12:45:42.617277,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,40.5,168.4625
12:45:48.428097,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,40.6,168.4625
12:45:54.726916,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,142.025,68.1125,40.7,168.4625
12:46:01.026149,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.9125,68.1125,40.8,168.4625
12:46:07.336692,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.9125,68.1125,40.9,168.35
12:46:13.132624,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.9125,68.1125,41.0166666667,168.35
12:46:20.611795,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.1125,41.1333333333,168.35
12:46:25.766299,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.1125,41.2166666667,168.35
12:46:32.073289,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.225,41.3166666667,168.35
12:46:37.883163,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.1125,41.4166666667,168.35
12:46:44.296668,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.1125,41.5333333333,168.2375
12:46:50.615285,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.1125,41.6333333333,168.2375
12:46:56.926572,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.1125,41.7333333333,168.2375
12:47:02.734215,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.225,41.8333333333,168.125
12:47:08.992853,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,41.9333333333,168.125
12:47:15.304650,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.1125,42.0333333333,168.125
12:47:21.619190,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,42.15,168.125
12:47:27.428848,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,42.25,168.125
12:47:33.744313,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,42.35,168.0125
12:47:40.057587,0,0,0,1,0,68.1125,1,0,0,0,0,1,0,1,141.8,68.225,42.45,168.0125
12:47:46.367053,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,42.55,167.9
12:47:53.470575,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,42.6666666667,167.9
12:48:00.231931,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,42.7833333333,167.9
12:48:06.026287,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,42.8833333333,167.9
12:48:12.336319,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.0,167.7875
12:48:18.646796,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.1,167.7875
12:48:24.958828,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.2,167.7875
12:48:30.765937,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.3,167.9
12:48:37.065365,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.4,168.0125
12:48:43.373206,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.5,168.0125
12:48:49.882730,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,43.6166666667,168.125
12:48:55.689652,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,43.7166666667,168.125
12:49:01.999827,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.8166666667,168.125
12:49:08.310971,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,43.9166666667,168.125
12:49:14.618925,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.0333333333,168.125
12:49:20.436023,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.1333333333,168.125
12:49:26.746139,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.2333333333,168.2375
12:49:33.063486,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.3333333333,168.2375
12:49:39.368697,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.4333333333,168.2375
12:49:45.159398,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.55,168.35
12:49:51.756513,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.65,168.2375
12:49:58.054604,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,44.75,168.35
12:50:05.452219,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,44.8833333333,168.35
12:50:10.608226,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.9125,68.225,44.9666666667,168.35
12:50:16.920104,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.9125,68.225,45.0666666667,168.35
12:50:23.405108,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.9125,68.225,45.1666666667,168.2375
12:50:29.218983,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,45.2833333333,168.2375
12:50:35.535087,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,45.3833333333,168.2375
12:50:41.854966,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,45.4833333333,168.2375
12:50:48.163238,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.8,68.225,45.5833333333,168.125
12:50:55.100483,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,45.7166666667,168.125
12:51:00.255123,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.6875,68.225,45.8,168.125
12:51:07.661952,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.575,68.225,45.9166666667,168.0125
12:51:12.814028,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.575,68.225,46.0,168.0125
12:51:18.619933,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.575,68.225,46.1,168.0125
12:51:24.921347,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.4625,68.225,46.2,168.0125
12:51:31.234093,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.575,68.225,46.3,168.0125
12:51:37.543120,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.575,68.225,46.4,167.9
12:51:43.339888,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.575,68.225,46.5166666667,167.9
12:51:49.638975,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.575,68.225,46.6166666667,167.9
12:51:56.703328,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.4625,68.225,46.7333333333,167.9
12:52:03.020858,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.2375,68.225,46.8333333333,167.7875
12:52:09.335103,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,46.9333333333,167.7875
12:52:16.778148,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.2375,68.225,47.0666666667,167.7875
12:52:21.930626,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,47.15,167.9
12:52:28.231238,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,47.2666666667,167.9
12:52:34.530192,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,47.35,167.9
12:52:40.941135,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,47.4666666667,167.9
12:52:46.752319,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,47.5666666667,168.0125
12:52:53.064926,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,32.0,32.0,47.6666666667,32.0
12:52:59.370099,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,47.7833333333,168.125
12:53:05.681628,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.125,68.225,47.8833333333,168.125
12:53:11.984775,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.0125,68.225,47.9833333333,168.2375
12:53:17.793940,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.0125,68.225,48.0833333333,168.2375
12:53:24.098479,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,141.0125,68.225,48.1833333333,168.35
12:53:30.414119,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.9,68.225,48.2833333333,168.35
12:53:36.719875,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.9,68.3375,48.4,168.35
12:53:42.527654,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.7875,68.3375,48.5,168.4625
12:53:48.835835,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.7875,68.3375,48.6,168.4625
12:53:55.135132,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.7875,68.3375,48.7,168.4625
12:54:01.441854,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.7875,68.3375,48.8,168.4625
12:54:07.225393,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.675,68.3375,48.9166666667,168.575
12:54:14.224307,0,0,0,1,0,68.225,1,0,0,0,0,1,0,1,140.675,68.3375,49.0166666667,168.575
12:54:20.543010,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.5625,68.3375,49.1166666667,168.575
12:54:26.350170,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.5625,68.3375,49.2333333333,168.575
12:54:32.091716,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.5625,68.3375,49.3166666667,168.575
12:54:38.408390,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.45,68.3375,49.4333333333,168.4625
12:54:45.216809,0,0,0,1,0,32.0,1,0,0,0,0,1,0,1,32.0,68.3375,49.5333333333,168.4625
12:54:51.522390,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.45,68.3375,49.6333333333,168.4625
12:54:57.320999,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.3375,68.3375,49.75,168.4625
12:55:03.636386,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.3375,68.3375,49.85,168.35
12:55:09.948160,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.3375,68.3375,49.95,168.4625
12:55:17.599320,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.3375,68.3375,50.0833333333,168.35
12:55:23.416390,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.3375,68.3375,50.1833333333,168.35
12:55:28.568790,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.225,68.3375,50.2666666667,168.2375
12:55:34.871151,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.225,68.3375,50.3666666667,168.2375
12:55:41.178551,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.1125,68.3375,50.4666666667,168.2375
12:55:46.978799,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.1125,68.3375,50.5666666667,168.2375
12:55:53.244386,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.1125,68.3375,50.6833333333,168.125
12:56:00.706638,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.0,68.3375,50.8,168.125
12:56:05.856820,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,140.0,68.3375,50.8833333333,168.125
12:56:12.585041,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.8875,68.3375,51.0,168.0125
12:56:18.893872,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.8875,68.3375,51.1,168.0125
12:56:25.194075,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.8875,68.3375,51.2,168.0125
12:56:30.990408,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.8875,68.3375,51.3,168.0125
12:56:37.291304,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.8875,68.3375,51.4166666667,168.0125
12:56:43.744811,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.775,68.3375,51.5166666667,167.9
12:56:50.063858,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.775,68.3375,51.6166666667,167.9
12:56:55.817776,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.775,68.3375,51.7166666667,167.9
12:57:02.134918,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.6625,68.3375,51.8333333333,167.9
12:57:08.490067,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.6625,68.3375,51.9166666667,167.9
12:57:14.791298,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.55,68.3375,52.0333333333,167.7875
12:57:20.589506,0,0,0,1,0,68.3375,1,0,0,0,0,1,0,1,139.55,68.3375,52.1333333333,167.7875
12:57:26.895177,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.55,68.45,52.2333333333,167.7875
12:57:33.215051,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.55,68.45,52.3333333333,167.9
12:57:39.522094,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.55,68.45,52.4333333333,167.9
12:57:45.322308,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.4375,68.45,52.55,168.0125
12:57:51.635547,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.4375,68.45,52.65,168.0125
12:57:57.942700,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.4375,68.45,52.75,168.125
12:58:04.249182,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.4375,68.45,52.85,168.125
12:58:10.056809,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.325,68.45,52.95,168.125
12:58:16.365309,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.325,68.45,53.0666666667,168.125
12:58:22.672324,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.325,68.45,53.1666666667,168.2375
12:58:28.987602,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.325,68.45,53.2666666667,168.2375
12:58:34.785812,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.325,68.45,53.3666666667,168.2375
12:58:41.165986,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.325,68.45,53.4833333333,168.35
12:58:47.466895,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.325,68.45,53.5666666667,168.35
12:58:53.784206,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.2125,68.45,53.6833333333,168.35
12:58:59.599195,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.2125,68.45,53.7833333333,168.35
12:59:05.900588,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.2125,68.45,53.8833333333,168.35
12:59:12.200402,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.2125,68.45,53.9833333333,168.35
12:59:18.517102,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.1,68.45,54.0833333333,168.35
12:59:24.328308,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.1,68.45,54.2,168.35
12:59:31.321341,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.1,68.45,54.3,168.35
12:59:37.634228,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,139.1,68.45,54.4166666667,168.35
12:59:43.579972,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.9875,68.45,54.5166666667,168.2375
12:59:49.889918,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.9875,68.45,54.6166666667,168.2375
12:59:56.160844,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.9875,68.45,54.7166666667,168.125
13:00:02.471875,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.9875,68.45,54.8166666667,168.125
13:00:08.278685,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.875,68.45,54.9333333333,168.125
13:00:14.588579,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.875,68.45,55.0333333333,168.125
13:00:20.901988,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.875,68.45,55.1333333333,168.0125
13:00:27.201589,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.875,68.45,55.2333333333,168.0125
13:00:33.010956,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.875,68.45,55.3333333333,168.0125
13:00:39.321600,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.7625,68.45,55.45,168.0125
13:00:45.633482,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.7625,68.45,55.55,168.0125
13:00:51.942239,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.7625,68.45,55.65,167.9
13:00:57.754931,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.7625,68.45,55.75,168.0125
13:01:04.267994,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,55.8666666667,167.9
13:01:10.573571,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,55.95,167.9
13:01:16.880016,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,56.0666666667,167.9
13:01:22.668203,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,56.1666666667,167.9
13:01:29.687112,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,56.2833333333,167.9
13:01:35.995588,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,56.3833333333,168.0125
13:01:41.799356,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,56.4833333333,168.0125
13:01:48.121615,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,56.6,168.125
13:01:54.431108,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.65,68.45,56.6833333333,168.2375
13:02:00.739491,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.5375,68.45,56.8,168.2375
13:02:06.534579,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.5375,68.45,56.9,168.2375
13:02:12.242227,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.0,168.2375
13:02:19.214015,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.1,168.2375
13:02:25.520997,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.2,168.2375
13:02:31.336336,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.5375,68.45,57.3166666667,168.2375
13:02:37.657617,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.4166666667,168.2375
13:02:43.968393,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.5166666667,168.2375
13:02:50.275733,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.6166666667,168.2375
13:02:56.146287,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.7333333333,168.2375
13:03:02.457489,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.425,68.45,57.8333333333,168.2375
13:03:08.772958,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.3125,68.45,57.9333333333,168.2375
13:03:15.087003,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.3125,68.45,58.0333333333,168.2375
13:03:20.903102,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.3125,68.45,58.1333333333,168.2375
13:03:27.950047,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.2,68.45,58.25,168.125
13:03:34.232496,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.2,68.45,58.35,168.125
13:03:40.537093,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.2,68.45,58.45,168.125
13:03:46.846623,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.2,68.45,58.5666666667,168.0125
13:03:53.158388,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.2,68.45,58.6666666667,168.0125
13:03:59.469933,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.2,68.45,58.7666666667,168.0125
13:04:05.781262,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.0875,68.45,58.8833333333,168.0125
13:04:12.091255,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.2,68.45,58.9833333333,167.9
13:04:18.396633,0,0,0,1,0,68.45,1,0,0,0,0,1,0,1,138.0875,68.45,59.0833333333,167.9
